Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue Category,Rating,geometry,index_right,LAT,LON,Vict Sex,Age Category,Crimes_Commited
Little Ethiopia,34.057384,-118.3640916,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3640916 34.057384),91635,34.0578,-118.364,M,18-35,1
Little Ethiopia,34.057384,-118.3640916,The Roof on Wilshire,34.0639096,-118.3659837,restaurant,4.1,POINT (-118.3640916 34.057384),91635,34.0578,-118.364,M,18-35,1
Little Ethiopia,34.057384,-118.3640916,Charles Rosasco MFT,34.0604952,-118.3677202,health,5.0,POINT (-118.3640916 34.057384),91635,34.0578,-118.364,M,18-35,1
Little Ethiopia,34.057384,-118.3640916,"Jeffrey Chernin, Ph.D., MFT",34.06041699999999,-118.3677895,health,5.0,POINT (-118.3640916 34.057384),91632,34.0578,-118.364,F,18-35,5
Little Ethiopia,34.057384,-118.3640916,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3640916 34.057384),91632,34.0578,-118.364,F,18-35,5
Little Ethiopia,34.057384,-118.3640916,The Roof on Wilshire,34.0639096,-118.3659837,restaurant,4.1,POINT (-118.3640916 34.057384),91632,34.0578,-118.364,F,18-35,5
Little Ethiopia,34.057384,-118.3640916,Charles Rosasco MFT,34.0604952,-118.3677202,health,5.0,POINT (-118.3640916 34.057384),91632,34.0578,-118.364,F,18-35,5
Little Ethiopia,34.057384,-118.3640916,"Jeffrey Chernin, Ph.D., MFT",34.06041699999999,-118.3677895,health,5.0,POINT (-118.3640916 34.057384),91636,34.0578,-118.364,M,35-60,11
Little Ethiopia,34.057384,-118.3640916,Institute For Advanced Urology,34.0579439,-118.3601405,health,1.0,POINT (-118.3640916 34.057384),91636,34.0578,-118.364,M,35-60,11
Little Ethiopia,34.057384,-118.3640916,The Roof on Wilshire,34.0639096,-118.3659837,restaurant,4.1,POINT (-118.3640916 34.057384),91636,34.0578,-118.364,M,35-60,11
Little Ethiopia,34.057384,-118.3640916,Charles Rosasco MFT,34.0604952,-118.3677202,health,5.0,POINT (-118.3640916 34.057384),91636,34.0578,-118.364,M,35-60,11
Little Italy,33.7380779,-118.2802296,San Pedro Fish Market and Restaurant,33.7348748,-118.2792247,restaurant,4.3,POINT (-118.2802296 33.7380779),2442,33.7378,-118.2804,M,35-60,2
Little Italy,33.7380779,-118.2802296,Help Shop,33.7372245,-118.2877324,health,,POINT (-118.2802296 33.7380779),2442,33.7378,-118.2804,M,35-60,2
Little Italy,33.7380779,-118.2802296,Ports O' Call Village,33.7335923,-118.2774178,restaurant,4.3,POINT (-118.2802296 33.7380779),2442,33.7378,-118.2804,M,35-60,2
Little Italy,33.7380779,-118.2802296,San Pedro Brewing Company,33.7386705,-118.2842261,bar,4.4,POINT (-118.2802296 33.7380779),2442,33.7378,-118.2804,M,35-60,2
Little Italy,33.7380779,-118.2802296,San Pedro Fish Market and Restaurant,33.7348748,-118.2792247,restaurant,4.3,POINT (-118.2802296 33.7380779),2441,33.7378,-118.2804,F,35-60,1
Little Italy,33.7380779,-118.2802296,Help Shop,33.7372245,-118.2877324,health,,POINT (-118.2802296 33.7380779),2441,33.7378,-118.2804,F,35-60,1
Little Italy,33.7380779,-118.2802296,Ports O' Call Village,33.7335923,-118.2774178,restaurant,4.3,POINT (-118.2802296 33.7380779),2441,33.7378,-118.2804,F,35-60,1
Little Italy,33.7380779,-118.2802296,San Pedro Brewing Company,33.7386705,-118.2842261,bar,4.4,POINT (-118.2802296 33.7380779),2441,33.7378,-118.2804,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Wurstküche,34.0456114,-118.2360592,bar,4.6,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Manna Korean BBQ,34.0452804,-118.2385635,bar,4.0,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Daikokuya Little Tokyo,34.0500023,-118.2400575,restaurant,4.5,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Little Tokyo,34.0523392,-118.2395052,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2395052 34.0523392),85836,34.0522,-118.2393,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Shakespeare Bridge Garden,34.1054841,-118.2795905,park,4.4,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Home Restaurant,34.1030809,-118.2871875,bar,4.5,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Palermo Italian Restaurant,34.1048299,-118.291468,restaurant,4.6,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Yuca's,34.109128,-118.2872897,restaurant,4.4,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Fred 62,34.10463599999999,-118.2915368,restaurant,4.3,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Desert Rose,34.10196639999999,-118.2870695,restaurant,4.4,POINT (-118.2848199 34.1063307),120274,34.1069,-118.2853,F,35-60,1
Los Feliz,34.1063307,-118.2848199,Shakespeare Bridge Garden,34.1054841,-118.2795905,park,4.4,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Home Restaurant,34.1030809,-118.2871875,bar,4.5,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Palermo Italian Restaurant,34.1048299,-118.291468,restaurant,4.6,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Yuca's,34.109128,-118.2872897,restaurant,4.4,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Fred 62,34.10463599999999,-118.2915368,restaurant,4.3,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Desert Rose,34.10196639999999,-118.2870695,restaurant,4.4,POINT (-118.2848199 34.1063307),120273,34.1069,-118.2853,F,18-35,3
Los Feliz,34.1063307,-118.2848199,Shakespeare Bridge Garden,34.1054841,-118.2795905,park,4.4,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Home Restaurant,34.1030809,-118.2871875,bar,4.5,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Palermo Italian Restaurant,34.1048299,-118.291468,restaurant,4.6,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Yuca's,34.109128,-118.2872897,restaurant,4.4,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Fred 62,34.10463599999999,-118.2915368,restaurant,4.3,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Desert Rose,34.10196639999999,-118.2870695,restaurant,4.4,POINT (-118.2848199 34.1063307),120275,34.1069,-118.2853,M,18-35,2
Los Feliz,34.1063307,-118.2848199,Shakespeare Bridge Garden,34.1054841,-118.2795905,park,4.4,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Los Feliz,34.1063307,-118.2848199,Home Restaurant,34.1030809,-118.2871875,bar,4.5,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Los Feliz,34.1063307,-118.2848199,Palermo Italian Restaurant,34.1048299,-118.291468,restaurant,4.6,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Los Feliz,34.1063307,-118.2848199,Yuca's,34.109128,-118.2872897,restaurant,4.4,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Los Feliz,34.1063307,-118.2848199,Fred 62,34.10463599999999,-118.2915368,restaurant,4.3,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Los Feliz,34.1063307,-118.2848199,Desert Rose,34.10196639999999,-118.2870695,restaurant,4.4,POINT (-118.2848199 34.1063307),120276,34.1069,-118.2853,M,60+,1
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21447,33.9601,-118.2739,M,18-35,7
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21447,33.9601,-118.2739,M,18-35,7
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21447,33.9601,-118.2739,M,18-35,7
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21447,33.9601,-118.2739,M,18-35,7
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21449,33.9601,-118.2739,M,60+,1
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21449,33.9601,-118.2739,M,60+,1
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21449,33.9601,-118.2739,M,60+,1
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21449,33.9601,-118.2739,M,60+,1
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21448,33.9601,-118.2739,M,35-60,23
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21448,33.9601,-118.2739,M,35-60,23
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21448,33.9601,-118.2739,M,35-60,23
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21448,33.9601,-118.2739,M,35-60,23
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21446,33.9601,-118.2739,F,<18,3
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21446,33.9601,-118.2739,F,<18,3
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21446,33.9601,-118.2739,F,<18,3
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21446,33.9601,-118.2739,F,<18,3
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21445,33.9601,-118.2739,F,60+,1
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21445,33.9601,-118.2739,F,60+,1
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21445,33.9601,-118.2739,F,60+,1
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21445,33.9601,-118.2739,F,60+,1
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21444,33.9601,-118.2739,F,35-60,10
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21444,33.9601,-118.2739,F,35-60,10
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21444,33.9601,-118.2739,F,35-60,10
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21444,33.9601,-118.2739,F,35-60,10
Manchester Square,33.9601467,-118.2733337,Roscoe's House of Chicken and Waffles - (Manchester & Main),33.95984960000001,-118.2745238,restaurant,4.1,POINT (-118.2733337 33.9601467),21443,33.9601,-118.2739,F,18-35,3
Manchester Square,33.9601467,-118.2733337,Watts Learning Center Middle School,33.95747960000001,-118.2691329,school,3.3,POINT (-118.2733337 33.9601467),21443,33.9601,-118.2739,F,18-35,3
Manchester Square,33.9601467,-118.2733337,KIPP Academy of Opportunity,33.9612045,-118.2823513,school,4.1,POINT (-118.2733337 33.9601467),21443,33.9601,-118.2739,F,18-35,3
Manchester Square,33.9601467,-118.2733337,Bienestar Human Services,33.9599083,-118.2751759,health,4.5,POINT (-118.2733337 33.9601467),21443,33.9601,-118.2739,F,18-35,3
Mandeville Canyon,34.0964803,-118.5024535,Always There Nursing Care,34.0963058,-118.4980744,health,5.0,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,SANTA ROSA AIKIKAI,34.0963058,-118.4980744,health,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,Shaw Michelle L,34.0963058,-118.4980744,health,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,Training Studio,34.0963058,-118.4980744,health,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,Blum Doris,34.0963058,-118.4980744,health,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,Jubelier Joanne PHD,34.0963058,-118.4980744,health,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Mandeville Canyon,34.0964803,-118.5024535,School of Better Eyesight,34.0963058,-118.4980744,school,,POINT (-118.5024535 34.0964803),116159,34.0987,-118.5037,F,35-60,1
Marina Peninsula,33.9796978,-118.4656574,The Cheesecake Factory,33.98017060000001,-118.458697,restaurant,4.2,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,Venice Beach Recreation Center,33.9853771,-118.4727913,park,4.5,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,The Venice Whaler,33.9789848,-118.4665903,bar,4.3,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,Killer Shrimp,33.9832247,-118.4567889,bar,4.1,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,Cabo Cantina,33.9793861,-118.4658583,bar,4.1,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,Baja Cantina,33.9807676,-118.4645798,bar,4.3,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,Beachside Restaurant & Bar,33.9826456,-118.4576797,restaurant,4.3,POINT (-118.4656574 33.9796978),29713,33.9797,-118.4656,F,18-35,4
Marina Peninsula,33.9796978,-118.4656574,The Cheesecake Factory,33.98017060000001,-118.458697,restaurant,4.2,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,Venice Beach Recreation Center,33.9853771,-118.4727913,park,4.5,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,The Venice Whaler,33.9789848,-118.4665903,bar,4.3,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,Killer Shrimp,33.9832247,-118.4567889,bar,4.1,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,Cabo Cantina,33.9793861,-118.4658583,bar,4.1,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,Baja Cantina,33.9807676,-118.4645798,bar,4.3,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,Beachside Restaurant & Bar,33.9826456,-118.4576797,restaurant,4.3,POINT (-118.4656574 33.9796978),29714,33.9797,-118.4656,F,35-60,7
Marina Peninsula,33.9796978,-118.4656574,The Cheesecake Factory,33.98017060000001,-118.458697,restaurant,4.2,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,Venice Beach Recreation Center,33.9853771,-118.4727913,park,4.5,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,The Venice Whaler,33.9789848,-118.4665903,bar,4.3,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,Killer Shrimp,33.9832247,-118.4567889,bar,4.1,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,Cabo Cantina,33.9793861,-118.4658583,bar,4.1,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,Baja Cantina,33.9807676,-118.4645798,bar,4.3,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,Beachside Restaurant & Bar,33.9826456,-118.4576797,restaurant,4.3,POINT (-118.4656574 33.9796978),29715,33.9797,-118.4656,M,18-35,10
Marina Peninsula,33.9796978,-118.4656574,The Cheesecake Factory,33.98017060000001,-118.458697,restaurant,4.2,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,Venice Beach Recreation Center,33.9853771,-118.4727913,park,4.5,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,The Venice Whaler,33.9789848,-118.4665903,bar,4.3,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,Killer Shrimp,33.9832247,-118.4567889,bar,4.1,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,Cabo Cantina,33.9793861,-118.4658583,bar,4.1,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,Baja Cantina,33.9807676,-118.4645798,bar,4.3,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Marina Peninsula,33.9796978,-118.4656574,Beachside Restaurant & Bar,33.9826456,-118.4576797,restaurant,4.3,POINT (-118.4656574 33.9796978),29716,33.9797,-118.4656,M,35-60,5
Mar Vista,34.0152567,-118.4338345,Whole Foods Market,34.0224904,-118.4379608,grocery_or_supermarket,4.3,POINT (-118.4338345 34.0152567),50582,34.0149,-118.4337,F,35-60,3
Mar Vista,34.0152567,-118.4338345,Mar Vista Recreation Center,34.0176391,-118.4283742,park,4.5,POINT (-118.4338345 34.0152567),50582,34.0149,-118.4337,F,35-60,3
Mar Vista,34.0152567,-118.4338345,Whole Foods Market,34.0224904,-118.4379608,grocery_or_supermarket,4.3,POINT (-118.4338345 34.0152567),50583,34.0149,-118.4337,M,35-60,1
Mar Vista,34.0152567,-118.4338345,Mar Vista Recreation Center,34.0176391,-118.4283742,park,4.5,POINT (-118.4338345 34.0152567),50583,34.0149,-118.4337,M,35-60,1
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109830,34.0862,-118.3078,M,35-60,3
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109830,34.0862,-118.3078,M,35-60,3
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109830,34.0862,-118.3078,M,35-60,3
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109829,34.0862,-118.3078,M,18-35,7
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109829,34.0862,-118.3078,M,18-35,7
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109829,34.0862,-118.3078,M,18-35,7
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109827,34.0862,-118.3078,F,60+,1
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109827,34.0862,-118.3078,F,60+,1
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109827,34.0862,-118.3078,F,60+,1
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109826,34.0862,-118.3078,F,35-60,7
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109826,34.0862,-118.3078,F,35-60,7
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109826,34.0862,-118.3078,F,35-60,7
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109825,34.0862,-118.3078,F,18-35,10
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109825,34.0862,-118.3078,F,18-35,10
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109825,34.0862,-118.3078,F,18-35,10
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109828,34.0862,-118.3078,F,<18,2
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109828,34.0862,-118.3078,F,<18,2
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109828,34.0862,-118.3078,F,<18,2
Melrose Hill,34.0862113,-118.3077875,Osteria La Buca,34.0833443,-118.3139444,bar,4.5,POINT (-118.3077875 34.0862113),109831,34.0862,-118.3078,M,<18,2
Melrose Hill,34.0862113,-118.3077875,Castle BBQ,34.0799234,-118.3095128,restaurant,4.4,POINT (-118.3077875 34.0862113),109831,34.0862,-118.3078,M,<18,2
Melrose Hill,34.0862113,-118.3077875,Kingsley Manor,34.0898344,-118.3034601,health,4.2,POINT (-118.3077875 34.0862113),109831,34.0862,-118.3078,M,<18,2
Mid-City,34.0416097,-118.3286614,Johnnie L. Cochran Jr. Middle School,34.0425688,-118.3271861,school,3.7,POINT (-118.3286614 34.0416097),73345,34.0416,-118.3289,F,35-60,1
Mid-City,34.0416097,-118.3286614,Loteria Grill,34.0475174,-118.3278783,restaurant,4.0,POINT (-118.3286614 34.0416097),73345,34.0416,-118.3289,F,35-60,1
Mid-City Heights,34.0416097,-118.3286614,Johnnie L. Cochran Jr. Middle School,34.0425688,-118.3271861,school,3.7,POINT (-118.3286614 34.0416097),73345,34.0416,-118.3289,F,35-60,1
Mid-City Heights,34.0416097,-118.3286614,Loteria Grill,34.0475174,-118.3278783,restaurant,4.0,POINT (-118.3286614 34.0416097),73345,34.0416,-118.3289,F,35-60,1
Mid-City Heights,34.0416097,-118.3286614,David's Dental Lab,34.03955200000001,-118.3283392,health,,POINT (-118.3286614 34.0416097),73345,34.0416,-118.3289,F,35-60,1
Mid-City West,34.0307517,-118.479097,Whole Foods Market,34.0333005,-118.4813858,grocery_or_supermarket,4.3,POINT (-118.479097 34.0307517),73201,34.0415,-118.4838,F,60+,1
Mid-City West,34.0307517,-118.479097,Ralphs Fresh Fare,34.0269623,-118.47385,grocery_or_supermarket,4.2,POINT (-118.479097 34.0307517),73201,34.0415,-118.4838,F,60+,1
Mid-City West,34.0307517,-118.479097,"Tao of Medicine, Acupuncture and Wellness",34.0304311,-118.4775561,health,5.0,POINT (-118.479097 34.0307517),73201,34.0415,-118.4838,F,60+,1
Mid-City West,34.0307517,-118.479097,"Alyse Levine, RD",34.0307009,-118.4739024,health,5.0,POINT (-118.479097 34.0307517),73201,34.0415,-118.4838,F,60+,1
Mid-City West,34.0307517,-118.479097,Sarah Miller MD,34.0304669,-118.4776332,health,,POINT (-118.479097 34.0307517),73201,34.0415,-118.4838,F,60+,1
Mid-Wilshire,34.0572314,-118.3459014,Genwa Korean BBQ,34.0623715,-118.3410558,restaurant,4.5,POINT (-118.3459014 34.0572314),90977,34.0572,-118.3459,M,35-60,1
Mid-Wilshire,34.0572314,-118.3459014,Ralphs Fresh Fare,34.0626525,-118.3509368,grocery_or_supermarket,4.2,POINT (-118.3459014 34.0572314),90977,34.0572,-118.3459,M,35-60,1
Mid-Wilshire,34.0572314,-118.3459014,American All Care Services,34.061949,-118.3421782,health,5.0,POINT (-118.3459014 34.0572314),90977,34.0572,-118.3459,M,35-60,1
Mid-Wilshire,34.0572314,-118.3459014,Genwa Korean BBQ,34.0623715,-118.3410558,restaurant,4.5,POINT (-118.3459014 34.0572314),90976,34.0572,-118.3459,F,60+,1
